label,title,title_translated,content,link,snippet,source,date,keywords,topic
negative,仁寶尾牙董座許勝雄：2024年軟著陸遇紅海危機有些挑戰、多元化經營仁寶醫院預計2027年開業,"Xu Shengxiong, the last chairman of Compal, said: There will be some challenges in the soft landing in 2024 due to the Red Sea crisis, and Compal’s diversified operation is expected to open in 2027.","金仁寶集團旗下仁寶電腦旺年會今（17）日在南港展覽館盛大登場，董事長許勝雄表示，2023年真的是非常挑戰且變化非常多的一年，不管是從產業面技術面、經濟面、政治面挑戰，全球的國家跟國家之間甚至民主跟民主之間有很多的衝突。而本來是希望2024年能不能軟著陸，現在因為紅海危機，看起來是有些挑戰。

仁寶董事長許勝雄(圖中)。圖/記者吳珍儀攝

董事長許勝雄表示，2023年真的是非常挑戰且變化非常多的一年，不管是從產業面技術面、經濟面、政治面挑戰，全球的國家跟國家之間甚至民主跟民主之間有很多的衝突。而本來是希望2024年能不能軟著陸，現在因為紅海危機，看起來是有些挑戰。

許勝雄指出，從2018年中美貿易戰以後其實連續到現在包括科技戰、包括懲罰等等，當時也使得台灣的企業需要去做全球佈局重新的調整。到2020年又碰到新冠疫情、2022年又碰到俄羅斯跟烏克蘭的戰爭，使得能源跟糧食產生的供需失衡的現象。

這些因素使通膨一直到現在，全世界經濟都還受到通貨膨脹的影響，也因為通膨全世界開始升息，美國、歐盟大概升了10次、英國大概14次左右，那因為這樣子當然就會影響到我們整個消費能力。

去年度全球經濟的能力就從過去的3.5%降到3%左右，我們幾個主要的往來國家包括美國經濟能力大概2.1%、日本2%、歐盟大概0.7%、中國大陸大概可以到5.2%的經濟能力、而台灣大概1.6%左右，也比前年下修了大概0.7%。

許勝雄表示，本來大家都期待2024年在3月，最晚6月的時候利率能開始往下調整，帶動經濟能力提升、使消費能力跟意願上來。但不幸的遇到半島紅海危機，使得整個運輸的環境被逐漸往惡化方面去走，本來是希望2024年能不能軟著陸，現在看起來是有些挑戰。

廣告

對於仁寶，面對這幾年來整體環境變化，也採取了一些策略，包含從過去比較高的成長策略，調為除了需要繼續去努力開業以外，也看如何去讓節約的效益能夠展現更好一點。

許勝雄表示，總幹部能夠把毛利率脫離魔咒，前三季的毛利率大概是4.4%左右。不過這幾年來雖然成長受到一些限制，這幾年來也投入了很多新的產品，包含車用電子、5G、生物科技、智慧醫療等，這些都是我們需要去把這個領域去擴深達到我們的期盼。

展望未來，許勝雄也表示，仁寶計畫在瑞芳成立了仁寶醫院，今年正式硬體建設將開始投入，大概到2026年、2027年左右，仁寶瑞芳醫院大概就可以開了。醫院的開放也會讓產品有比較好的成績。",https://tw.stock.yahoo.com/news/%E4%BB%81%E5%AF%B6%E5%B0%BE%E7%89%99%E8%91%A3%E5%BA%A7%E8%A8%B1%E5%8B%9D%E9%9B%84%EF%BC%9A2024%E5%B9%B4%E8%BB%9F%E8%91%97%E9%99%B8%E9%81%87%E7%B4%85%E6%B5%B7%E5%8D%B1%E6%A9%9F%E6%9C%89%E4%BA%9B%E6%8C%91%E6%88%B0%E3%80%81%E5%A4%9A%E5%85%83%E5%8C%96%E7%B6%93%E7%87%9F%E4%BB%81%E5%AF%B6%E9%86%AB%E9%99%A2%E9%A0%90%E8%A8%882027%E5%B9%B4%E9%96%8B%E6%A5%AD-080105788.html,"仁寶尾牙董座許勝雄：2024年軟著陸遇紅海危機有些挑戰、多元化經營仁寶醫院預計2027年開業 ... 
金仁寶集團旗下仁寶電腦旺年會今（17）日在南港展覽館盛大登場，董事長許勝雄...",奇摩股市,2024年01月17日,"['開業', '軟著', '預計']",1
positive,仁寶旺年會來了！許勝雄啟動「掠奪式策略」積極併購：成長大幅加速,"Compalwang Annual Party is coming! Xu Shengxiong launches ""predatory strategy"" and aggressive mergers and acquisitions: Growth accelerates significantly","記者王翊綺／台北報導

▲仁寶董事長許勝雄指出，仁寶改為「掠奪式成長」，透過併購即時進入各項產業。（圖／記者王翊綺攝影）

仁寶（2324）今（17）日舉行旺年會，董事長許勝雄會前記者會上坦言，2023是充滿挑戰的一年，2024年產業本期待美國降息，使經濟能量提升，但目前遇到紅海危機，原預期的軟著陸，現在看來有挑戰。仁寶過去採屯墾式成長策略，一步一腳印，如今改為「掠奪式成長」，即透過「併購」即時進入各項產業，如醫療、車電、5G通訊和低軌衛星等，雖有許多磨合的需求，但成長幅度將大幅加速。

仁寶董事長許勝雄回顧2023年，表示去年是非常挑戰、變化非常多的一年，不管從產業面、技術面、經濟面、政治面，甚至全球國家之間、民族之間都有很多衝突，2018年科技戰延續至今，迫使台灣企業調整全球布局，緊接著遇到疫情、俄烏戰爭，造成通膨問題，全球央行開始升息，影響到消費能力，本來很期待今年3月、最遲6月降息，但不幸遇到紅海危機，本來希望今年軟著陸，現在看來有挑戰。

仁寶面對這幾年的整體環境變化，從過去成長較高的策略調為節流，讓金流效率更好，去年毛利率也脫離魔咒，從「茅山道士（毛利率3-4%）」改善，前三季約4.4%，這幾年也投資許多新產品，包括車用電子、5G、生物科技、遠距醫療、智慧醫療等，這些都是將擴增成未來主要成長動能。

許勝雄指出，仁寶計畫在瑞芳成立仁寶醫院，今年將正式投入硬體建設，預計2026年底完工、2027年啟用，將使產品有很好的場地能夠發揮使用，另也將在北投士林科技園區蓋55層辦公大樓，目前已在挖地基，預計2027年完工。

▲仁寶旺年會今（17）日登場。（圖／記者王翊綺攝影）

過去金仁寶集團都是採屯墾式成長策略，透過內部能量，包括人才、技術及客戶關係等，慢慢進入產業發散，許勝雄說，如今調整為「掠奪式成長」，透過併購，即時進入產業，這些併購的公司具有人才和營運條件。這也是新的一年，仁寶比較大的改變，當然這兩者各有優劣，屯墾是一步一腳印，內部思維一致，掠奪式雖有很多磨合需求，但成長幅度會快很多。

總經理翁宗斌則說明，去年因疫情結束，仁寶在疫情間的紅利也跟著消失，加上景氣和通膨影響，對IT公司充滿挑戰，因此營業額回到兆元以下，但好消息是把獲利當成重點，毛利率提高，這歸功於3大因素，首先是產品組合改變，在伺服器、車電、雲端跟其他醫療產品都有雙位數成長；效率提升也有貢獻，工廠自動化和數位化有很大的進展；中國以外地區生產狀況，越南導入自動化與數位化，「不會輸給大陸，整個狀況算是很順利，有達到目標」。

▲仁寶董事長許勝雄（中）、副董事長陳瑞聰（左）、總經理翁宗斌（右）。（圖／記者王翊綺攝影）

展望今年，翁宗斌指出，AI在NB、雲端，尤其AI PC有非常多產品，在AI這塊決不落人後，5G通訊、醫療、雲端、車電都是發展重點，尤其在車電方面，除了美墨廠，現在也正積極評估於歐洲設廠。對於新事業的轉型，目標在未來2-3年可以至少有2-3個併購案，對於營運及獲利的幫助會加速，目前例如勤立生技及其他子公司，在未來3-4年都會積極規劃上市上櫃，希望藉此為公司帶來業外收入。

",https://www.setn.com/m/news.aspx?newsid=1414856,許勝雄指出，仁寶計畫在瑞芳成立仁寶醫院，今年將正式投入硬體建設，預計2026年底完工、2027年啟用，將使產品有很好的場地能夠發揮使用，另也將在北投士林科技園區蓋55層...,三立新聞網SETN.com,2024年01月17日,"['併購', '成長', '掠奪式', '策略']",1
neutral,仁寶翁宗斌：未來3年完成2-3個併購案,Compal Weng Zongbin: Complete 2-3 mergers and acquisitions in the next three years,,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=df1c834a-8ad2-47a3-8741-a1b788f17e70,"仁寶翁宗斌：未來3年完成2-3個併購案 ... 
仁寶(2324)今(17)日舉行旺年會，總經理翁宗斌(圖右一)表示，集團近年耕耘通訊、車電、醫療等新事業，自去(2023)年下半年開始，採取...",MoneyDJ,2024年01月17日,"['完成', '併購案', '翁宗斌', '未來']",1
positive,仁寶萬元紅包人人爽領！獎金豪灑近億伍佰驚喊：你們尾牙很好玩餒～,"Everyone is happy to receive the Compal 10,000 yuan red envelope! The bonuses were nearly 100 million and five hundred people shouted: You guys are so fun~","記者王翊綺／台北報導

仁寶（2324）尾牙「一把抓」改成員工姓名籤「全部倒出來」，人人都可領到萬元紅包。（圖／記者王翊綺攝影）

仁寶（2324）今（17）日於南港展覽館舉辦旺年會，席開超過800桌，共有8000多名員工出席，除了最大獎「20萬元即享劵」，董事長許勝雄更加碼6名12萬元現金，而在最後的「一把抓」加碼環節，他更豪氣改為將員工姓名籤「全部倒出來」，萬元紅包人人有獎，羨煞眾人，就連壓軸歌手伍佰上台時也直呼：「你們的尾牙很好玩餒～獎金很高餒！」

仁寶今旺年會，主持人由曾國城、李佩甄擔大任，表演方面除有團名「2324Gen辣雞腿寶」的員工表演外，更大手筆請來馬來西亞籍女歌手艾薇、純愛教主郭靜、饒舌天團玖壹壹、以及搖滾教父伍佰和樂團China Blue熱力開唱。

仁寶（2324）尾牙光是送出去的獎金，粗估就逼近億元大關。（圖／記者王翊綺攝影）

在萬眾矚目的抽獎環節，最大獎是20萬元即享券，副董事長陳瑞聰豪氣加碼數個10萬元現金獎，董事長許勝雄則加碼6份12萬元現金獎；另在仁寶尾牙傳統遊戲「一把抓」時，許勝雄更是大方喊把員工姓名籤「全部倒出來」，每位員工都可領到1萬元大紅包，而這也是仁寶成立40年來第3次尾牙人人有獎，粗估光是送出去的獎金就逼近億元大關。

仁寶（2324）尾牙請來歌手伍佰壓軸獻唱，現場氣氛絕佳。（圖／記者王翊綺攝影）

仁寶（2324）尾牙請來歌手伍佰壓軸獻唱，現場氣氛絕佳。（圖／記者王翊綺攝影）

伍佰今年是第3次受邀到仁寶開唱，擔任壓軸時一連唱了〈世界第一等〉、〈台灣製造〉、〈挪威的森林〉、〈Last Dance〉、〈夢醒時分〉、〈皇后的高跟鞋〉、〈被動〉及〈你是我的花朵〉等8首金曲，期間幽默話語不斷，直喊「你們的尾牙很好玩餒～獎金很高餒！」、「一年就等這一天餒！看演唱會要買票，這裡不用餒」，讓台下員工聽得過癮也笑開懷，直呼「安可」、「加班」，伍佰則在最後又唱了安可曲〈衝衝衝〉，讓員工盡興而歸。

更多三立新聞網報導

台股收盤／盤面綠油油！IC通路逆勢殺出 指數跌185點失守17200關卡

0056好猛！「首季配息0.7元」網友嗨爆了 專家見1跡象：未來只會配更多

台彩春節加碼9.7億！大樂透連開19天破紀錄 刮刮樂2000萬紅包史上最強

租屋族嗨了！電費「一度9元」別再傻傻繳 台電設「1專區」成照妖鏡",https://tw.news.yahoo.com/%E4%BB%81%E5%AF%B6%E8%90%AC%E5%85%83%E7%B4%85%E5%8C%85%E4%BA%BA%E4%BA%BA%E7%88%BD%E9%A0%98-%E7%8D%8E%E9%87%91%E8%B1%AA%E7%81%91%E8%BF%91%E5%84%84-%E4%BC%8D%E4%BD%B0%E9%A9%9A%E5%96%8A-%E4%BD%A0%E5%80%91%E5%B0%BE%E7%89%99%E5%BE%88%E5%A5%BD%E7%8E%A9%E9%A4%92-140506338.html,"仁寶萬元紅包人人爽領！獎金豪灑近億伍佰驚喊：你們尾牙很好玩餒～ ... 
仁寶今旺年會，主持人由曾國城、李佩甄擔大任，表演方面除有團名「2324Gen辣雞腿寶」的員工表演外，更...",奇摩新聞,2024年01月17日,"['億伍佰驚', '你們', '豪灑', '獎金']",1
neutral,尾牙席開800多桌、藝人請伍佰壓軸！仁寶許勝雄看2024經濟：現在看起來「很有挑戰」,"There are more than 800 tables at Weiya Banquet, and 500 artists are invited for the finale! Compal's Xu Shengxiong looks at the 2024 economy: it looks ""very challenging"" now","今年全球經濟情勢看起來依舊充滿挑戰，仁寶副董事長陳瑞聰也認為今年營運還是辛苦，仁寶總經理翁宗斌更預期，今年營收恐怕不會站回兆元之上。不過，仁寶將會持續透過工廠自動化與數位化來提高毛利率，同時將積極啟動併購來加快醫療、車用等新事業成長速度。 另外，仁寶也計畫為了車用產品前往歐洲設廠，預計下半年宣布相關計畫。

仁寶舉行今日(1/17)舉行尾牙，仁寶董事長許勝雄表示，「2023年揮揮手讓他走」，去年是很挑戰、變化很多的一年。今年經濟會不會比較好？許勝雄表示，他原本希望今年經濟能夠軟著陸，不過現在看起來「很有挑戰」。

仁寶去年營收9463億元，是從2020年以來營收首度下滑至兆元之下、年減近12％。今年營收是否能回到兆元之上？仁寶副董事長陳瑞翁表示，2024年「還是滿辛苦的一年」，總經理翁宗斌進一步指出，今年的重點是提升獲利，明年營收才會重新回到仁寶的重點，不過在出貨量方面，仁寶還是訂定比去年成長的目標、非筆電產品出貨量維持雙位數百分比成長的軌道。

為了提高獲利能力，翁宗斌表示，仁寶積極導入工廠自動化與數位化，加上包括醫療、車用、5G等新事業每年營收都有雙位數成長帶動，以去年前三季毛利率4.4％，已經超過2021年全年的3.4％。

翁宗斌進一步表示，在接下來幾年AI是仁寶的發展重點，AI PC方面將積極配合微軟、客戶的需求，率先出貨通過微軟認證的AI PC，而AI與車用電腦、醫療產品的結合，也已經陸續展開。而為了因應車廠客戶希望供應鏈能夠就近生產的需求，仁寶繼從同集團金寶手中接下美國廠、墨西哥廠後，翁宗斌透露，去年已經評估赴歐洲設廠的地點，預計今年下半年就會做決定。

另外，為了讓新事業的獲利快速成長，翁宗斌宣布，仁寶將啟動併購計畫，希望在未來2、3年間至少完成2、3個併購案，針對車用、醫療器材、細胞治療等領域尋找合適的併購標的，醫療轉投資事業會規劃上市、櫃，為仁寶帶來業外收益，如生產血糖片試劑的勤立生技，在多年虧損後，去年不僅已經轉盈、累積虧損更已經全部彌補，就有機會成為仁寶推動醫療轉投資上市櫃的第一波。

除了勤立生技之外，仁寶副董事長陳瑞聰表示，仁寶的醫療相關轉投資事業還包括生產手持式超音波的奔騰、透過腦波與AI輔助診斷憂鬱症與失智症的宏智生醫，與細胞治療相關的瑞寶生醫、瑞禾生醫，而以BTO模式營運的仁寶瑞芳醫院則可望在2026年底、2027年初正式營運，將成為仁寶發展長照應用、醫療器材的應用場域。

仁寶是台灣電子代工大廠中第一家舉行尾牙的業者，今年席開800多桌，與往年差不多，最大獎仍是20萬元現金，總獎額約為4000多萬元，不過仁寶尾牙的最高潮，向來是由董事長、副董事長、總經理與其夫人上台「現金一把抓」，會抓出多少，每年都不一定。尾牙表演藝人有艾薇、玖壹壹，由伍佰壓軸。",https://www.businesstoday.com.tw/article/category/183015/post/202401170073/,仁寶是台灣電子代工大廠中第一家舉行尾牙的業者，今年席開800多桌，與往年差不多，最大獎仍是20萬元現金，總獎額約為4000多萬元，不過仁寶尾牙的最高潮，向來是由董事長、...,今周刊,2024年01月17日,"['經濟', '現在', '看起來', '挑戰']",1
neutral,〈仁寶旺年會〉積極布局智慧醫療仁寶瑞芳醫院最快2027完工| Anue鉅亨- 台股新聞,<Compalwang Annual Meeting> Actively deploy smart medical care and Compal Ruifang Hospital will be completed as soon as 2027,"鉅亨網記者劉玟妤 台北 2024-01-17 19:17

仁寶 (2324-TW) 今 (17) 日舉辦旺年會，總經理翁宗斌指出，仁寶積極布局智慧醫療領域，未來 5 至 10 年醫療領域將會是重要拼圖。副董事長陳瑞聰也提到，仁寶與新北市 BOT 的瑞芳醫院，今年開始興建，預計在 2026、2027 年完工營運。

仁寶布局智慧醫療多年，近期陸續開花結果。副董事長陳瑞聰表示，5 年前投資勤立生技，主要生產血糖量測相關設備，是仁寶最早投資的智慧醫療。陳瑞聰說，剛開始投資時，勤立已虧損 10 幾年，但在 3 年前開始獲利，預計今年開始配息。

陳瑞聰提到，仁寶投資手持式超音波的奔騰生醫，目前手持式超音波已取得美國 FDA 認證以及台灣 TFDA 認證，陳瑞聰認為此款手持式超音波有望成為醫生的必備醫療器材。

另外，仁寶旗下宏智生醫也推出 AI 軟體器材，有助於憂鬱症的治療診斷，目前正在進行臨床試驗。而仁寶的射頻消融設備，也已導入台大醫院。陳瑞聰進一步指出，未來仁寶也將聚焦細胞醫療，包括幹細胞、免疫細胞治療等。",https://news.cnyes.com/news/id/5432882,"仁寶(2324-TW) 今(17) 日舉辦旺年會，總經理翁宗斌指出，仁寶積極布局智慧醫療領域，未來5 至10 
年醫療領域將會是重要拼圖。副董事長陳瑞聰也提到，仁寶與新北市BOT 的...",Anue鉅亨,2024年01月17日,"['完工', 'anue', '瑞芳', '醫院']",1
positive,仁寶許勝雄：今年積極啟動併購，要轉向「掠奪式成長」,"Compal Xu Shengxiong: Actively launch mergers and acquisitions this year and shift to ""predatory growth""","本文共615字

仁寶董事長許勝雄今日表示，屯墾式成長策略是透過人才能量、客戶關係、掌握的技術，一步步進入產品和產業使其發散，但仁寶目前最大調整，就是要採取「掠奪式成長」，積極透過購併創造成長。

金仁寶集團旗下仁寶電腦旺年會今日登場，仁寶董事長許勝雄、副董事長陳瑞聰、總經理翁宗斌今日現身會場，談未來展望。

仁寶總經理翁宗斌指出，「我們過去對新事業的轉型，都採取早期投入，去年下半年策略更積極，今年開始會將MMA當成重點，目標是未來二至三年，至少有二至三個購併案。」翁宗斌指出，這會加速營運及業績，「是我們更積極的策略」。

翁宗斌今表示，去年疫情結束導致仁寶受惠的疫情紅利已經消失，客戶消化庫存，受景氣及通膨影響，去年對IT公司充滿挑戰，仁寶累計2023全年營收9467.15億元，年減11.8%，跌破兆元大關。

為此，翁宗斌指出，公司積極改變產品組合，在伺服器、車用電子、醫療產品都按照規劃有雙位數成長，對獲利可望帶來幫助，並加強工廠自動化及數位化，希望提升生產效益。

目前仁寶布局中國以外地區，正積極在越南導入自動化，「不會輸給大陸，整個狀況算是很順利，有達到目標」。

展望今年，翁宗斌說，仁寶在AI NB、雲端腳步積極，AI產品豐富，會跟著微軟一起推出AI PC，伺服器也與AMD、輝達、英特爾配合的機種，「在AI上不會落於人後」。",https://money.udn.com/money/story/5612/7716116,"仁寶許勝雄：今年積極啟動併購，要轉向「掠奪式成長」 ... 
仁寶董事長許勝雄今日表示，屯墾式成長策略是透過人才能量、客戶關係、掌握的技術，一步步進入產品和產業使其發散...",經濟日報,2024年01月17日,"['掠奪式', '成長', '許勝雄', '併購']",1
positive,許勝雄：仁寶將改採掠奪式策略透過併購加速成長| 證券,Xu Shengxiong: Compal will adopt a predatory strategy to accelerate growth through mergers and acquisitions,"請同意我們的隱私權規範，才能啟用聽新聞的功能。

請同意我們的隱私權規範，才能啟用聽新聞的功能。

（中央社記者吳家豪台北17日電）代工廠仁寶今天舉辦尾牙旺年會，董事長許勝雄受訪表示，過去集團採「屯墾式」成長策略，一步一腳印耕耘，現在調整為「掠奪式」成長，透過併購快速取得人才等資源，加速仁寶相關領域成長。

許勝雄表示，過去集團不管金寶或仁寶，都採「屯墾式」成長策略，透過內部人才能量，掌握技術與客戶關係，一步一腳印進入新產品與新產業，內部成員的文化價值觀與思維一致。

他說，現在比較大的調整，是把「掠奪式」成長放進範疇，透過購併即時進入新產業，快速取得被合併公司擁有的人才、營運環境與條件等，雖然「掠奪式」成長需要與新對象磨合，但能夠加速仁寶成長速度。

談到全球景氣，許勝雄指出，今年超過50國都有選舉，包括美國、俄羅斯、印度、印尼等，會影響全球兩大陣營勢力消長，牽涉到國與國關係。這幾年政府與政府之間已經不像過去那樣分享資源與整合，很多國家都在搶資源，手段相對更強烈，是否會造成全世界局勢動盪不安、擴大對抗，仁寶確實應該注意，例如紅海問題導致很多船運需要繞道，當然對全世界造成影響。

媒體詢問對於台電去年虧損約1985億元恐導致電價調漲，許勝雄回應，台電虧損到最後還是全民負擔，應該讓台電擁有一個合理成本，能夠比較健康營運，同時也要思考台灣是否只靠綠能就可以維持穩定供電和價格。

針對核電重啟議題，他說，要看能否有效降低核廢料的影響，以及核廢料處理技術能否提升。台灣是海島型經濟體，如果能源全部靠進口，確實對台灣能源政策會產生很大衝擊，沒辦法擁有具競爭力的成本。

許勝雄表示，2023年是一個非常挑戰、變化非常多的一年，不管從產業面、技術面、經濟面或政治面來看都是，甚至全球國家與國家之間都有很多衝突。從2018年美中貿易戰以後，延續到現在美中科技戰，台灣很多企業需要重新調整全球布局。

訂閱《早安世界》電子報 每天3分鐘掌握10件天下事 請輸入正確的電子信箱格式 請輸入正確的電子信箱格式 訂閱 感謝您的訂閱！

他說，仁寶近幾年遇到整體環境變化，已採取一些策略，過去較注重高成長，現在開始思考如何提升經營效率。過去電子業「毛三到四（毛利率3%至4%）」，仁寶已逐漸擺脫毛利率魔咒，去年前3季毛利率達4.4%。

許勝雄也說，這幾年筆記型電腦成長受限制，仁寶投資很多新產品，包括車用電子、5G、生物科技、遠距醫療等，都需要擴增作為未來成長動能。仁寶規劃在瑞芳成立醫院，今年會正式投入，預計2026年底至2027年開放。（編輯：黃國倫）1130117",https://www.cna.com.tw/news/afe/202401170255.aspx,代工廠仁寶今天舉辦尾牙旺年會，董事長許勝雄受訪表示，過去集團採「屯墾式」成長策略，一步一腳印耕耘，現在調整為「掠奪式」成長，透過併購快速取得人才等資源，...,中央社 CNA,2024年01月17日,"['掠奪式', '策略', '併購', '加速']",1
neutral,"仁寶尾牙總獎金破4千萬!許勝雄看今年""軟著陸""有挑戰目標2027年瑞芳醫院開業｜非凡財經新聞｜20240117","The total bonus of Compal Weiya exceeds 40 million! Xu Shengxiong sees this year's ""soft landing"" as a challenging goal. Ruifang Hospital will open in 2027 | Extraordinary Financial News | 20240117",,https://www.youtube.com/watch?v=7GHF5F5hQus,仁寶電腦尾牙17日在南港展覽館盛大登場，以「跨界共榮、綻放精彩」為主題，不僅現場席開800桌，還祭出最大獎「20萬元的即享券」，總獎金更超過4千萬元。仁寶董事長...,YouTube,2024年01月17日,"['瑞芳', '財經新聞', '許勝雄', '醫院']",1
positive,仁寶許勝雄親曝「調薪幅度」！績效共享很重要 生育紅包飆3.6億,"Compal's Xu Shengxiong personally revealed the ""salary increase range""! Performance sharing is important. Childbirth red envelopes soared by 360 million","記者王翊綺／台北報導

▲仁寶董事長許勝雄曝光調薪幅度。（圖／記者王翊綺攝影）

仁寶（2324）今（17）日於南港展覽館舉辦旺年會，董事長許勝雄表示，毛利率成功脫離茅山道士（3-4%）魔咒，公司有利潤就要加薪、給比較好的獎金，因此每年都有3-4%穩定調薪，績效獎金也將跟同仁共享成果。此外，台灣面臨嚴重少子化問題，集團自2011年起推動「66專案」，生1個小孩就給66000元紅包，集團截至去年已包了3億6000萬左右。

許勝雄於旺年會會前記者會被問及調薪幅度，表示他常告訴企業界朋友，公司有利潤就要加薪、給比較好的獎金，企業的人才是最基本的，有經營績效都要跟同仁共享，因此每年穩定調薪3-4%，電子業的績效獎金也佔很大百分比，強調「跟同仁們共享成果很重要」。

許勝雄表示，2011年集團推出「66專案」，只要生一個小孩，除一般生育津貼外，每個人都加碼66000元紅包，生越多賺越多，截至去年，集團加起來共有5449人，紅包包了3億6000萬元左右。

「我常告訴我們幹部，同仁來了要給他們很好的經營環境，讓他們把能力和理想發揮出來。」許勝雄說，不是所有人都只將薪資當成在這工作的唯一決定，很多人在意是否能發揮、有所成就，這是仁寶一直在努力的目標。

▲仁寶旺年會今（17）日登場，席開800桌場面歡騰。（圖／記者王翊綺攝影）

仁寶今日席開800桌，尾牙最大獎與去年一樣為「20萬元即享劵」，也將舉辦「一把抓」活動，因此發放總獎金目前仍無法確定。而邀請的藝人陣容也相當強大，包括玖壹壹、搖滾教父伍佰及樂團China Blue、艾薇、郭靜等藝人都將熱力開唱，將氣氛炒到最高點。",https://www.setn.com/m/news.aspx?newsid=1414887,仁寶今日席開800桌，尾牙最大獎與去年一樣為「20萬元即享劵」，也將舉辦「一把抓」活動，因此發放總獎金目前仍無法確定。而邀請的藝人陣容也相當強大，包括玖壹壹、搖滾...,三立新聞網SETN.com,2024年01月17日,"['調薪', '幅度', '許勝雄親', '績效']",1
positive,仁寶預告今年「掠奪式成長」！3年併購3家醫療、車電領域企業，許勝雄在想什麼？,"Compal predicts “predatory growth” this year! After acquiring three companies in the medical and automotive electronics fields in three years, what was Xu Shengxiong thinking?","代工大廠仁寶17日舉辦尾牙，今年席開超過800桌，總獎金上看4,000多萬元。雖然去年仁寶營收跌破兆元大關，仁寶董事長許勝雄表示，今年策略將從過去的屯墾式經營轉為「 掠奪式成長 」，今年將加大併購，瞄準醫療、車電領域，預估未來2～3年至少有2到3個併購標的。

代工大廠仁寶今（17日）舉辦尾牙，今年席開超過800桌，總獎金上看4000多萬元。 圖／ 陳映璇攝影

仁寶經營團隊，左起仁寶副董陳瑞聰、仁寶董事長許勝雄、仁寶總經理翁宗斌。 圖／ 陳映璇攝影

仁寶「AI不落人後」，布局AI PC、伺服器

仁寶總經理翁宗斌表示，去年疫情期間紅利消失，對IT公司非常挑戰，雖然去年營業額掉到兆元以下，但公司把獲利當重點，去年前三季毛利率達到4.4%，擺脫電子業「毛三到四」的魔咒。

主要是產品組合的改變，在伺服器、車用電子、醫療產品都有雙位數成長，拉高獲利；第二提升營運效率，特別在工廠的自動化與數位化的加強。

AI是今年的營運重點，主要布局雲端、筆電。在PC（個人電腦）有非常多產品，會跟著客戶微軟推出相關AI PC產品；AI伺服器會配合英特爾、輝達、AMD推出機種，「在AI上不落人後」。

翁宗斌提到，AI PC未來應用很廣，遲早一天手機、PC都會有AI，但最終仍要看軟體的應用，決定發展的速度。目前AI PC還是需要微軟認證，預計5～6月推出，AI PC主要是中高端市場，對PC市場會有新刺激。

併購是今年的成長策略！仁寶為何瞄準醫療、汽車電子？

在新事業轉型上，併購是接下來的成長策略。主要配合集團醫療發展，在醫療裝置、細胞治療上尋找併購機會，並結合公司在AI上技術，翁宗斌說：「醫療會是仁寶未來五到十年重要拼圖。」其次瞄準汽車電子，會跟合作夥伴合作，目前併購對象、機會也多。

許勝雄提到，過去公司是「屯墾式」經營，靠著內部人才的能量進入新產業；但現在調整為「掠奪式成長」，會透過對外併購策略進入新產業，雖然靠外部的力量，過程會有團隊磨合的問題，但成長速較快。

事實上，過去仁寶在醫療上就有不少的轉投資，包含勤立生技、奔騰智慧生醫、宏智生醫，並已有初步成績。像是勤立預計今年開始配息，並規劃在印尼設廠。奔騰的手持式超音波在台灣已獲得TFDA認證，開始出貨。宏智生醫結合AI腦波偵測，進行憂鬱症診斷，目前已跟醫院做臨床試驗。

仁寶總經理翁宗斌表示，醫療會是仁寶未來五到十年重要拼圖，今年將啟動併購策略。 圖／ 陳映璇攝影

仁寶副董事長陳瑞聰說，過去仁寶是醫療的門外漢，但現在已找到核心技術團隊，也對產業生態有一定的了解，透過併購可以「走得更快」。

此外，仁寶在瑞芳規劃成立仁寶醫院，結合日照與長照服務，預計2026年底完工、2027年營運，當有醫院的場域，對於集團的醫療產品將有更好的發揮空間。

至於在生產地規劃上，仁寶會開始評估歐洲設廠，規劃車電產品，預計今年下半年公布，翁宗斌提到，主要是因應地緣政治，配合客戶的需求。

責任編輯：林美欣",https://www.bnext.com.tw/article/78143/compal-operational-outlook,代工大廠仁寶董事長許勝雄表示，今年策略將從過去的屯墾式轉為掠奪式成長，今年將加大併購，瞄準醫療、車電領域，預估未來2～3年至少有2到3個併購標的。,數位時代,2024年01月17日,"['成長', '併購', '企業', '許勝雄']",1
neutral,從「囤墾」變「獵頭」 仁寶：三年內至少會有2至3個併購案,"From ""hoarding"" to ""headhunting"" Compal: there will be at least 2 to 3 mergers and acquisitions in three years",,https://www.ctee.com.tw/news/20240117701476-430502,揮別毛三到四的年代，仁寶（2324）去年前三季毛利率重返4.4％，初步繳出「不重營收、改重獲利」的成績單，仁寶董事長許勝雄在今年旺年會中也宣布，未來集團在新事業的...,工商時報,2024年01月17日,"['三年', '囤墾', '獵頭', '至少']",1
neutral,仁寶尾牙！預告掠奪式成長喊「AI不落人後」@57ETFN,"Compal tail teeth! Preview of predatory growth and shouting ""AI will not fall behind others"" @57ETFN",,https://www.youtube.com/watch?v=r5AxLlXgGiQ,"仁寶董事長許勝雄喊話，今年要全面展開攻擊，啟動「掠奪式戰略」 
【EBC東森財經24小時直播】點這：https://youtu.be/LbS-xQ67fos 看盤不中斷！",YouTube,2024年01月17日,"['預告', '掠奪式', 'ai', '不落人後']",1
